CustomerId,CustomerNumber,CustomerName,CustomerType,Industry,Region,CountryCode,Status,CreatedDate,GoLiveDate,BillingCurrency,DefaultTaxRate,CreditRating,IsAutoPay
1092,CUST-001092,Customer 01092,SmallBusiness,Retail,West US,US,Active,2024-11-05,2025-01-02,USD,0.0725,740,1
1093,CUST-001093,Customer 01093,MidMarket,Finance,West US,US,Active,2024-08-11,2024-08-25,USD,0.0000,623,0
1094,CUST-001094,Customer 01094,Enterprise,Retail,UK South,GB,Active,2023-11-02,2023-11-26,USD,0.0000,707,1
1095,CUST-001095,Customer 01095,MidMarket,Energy,UK South,GB,Active,2025-03-12,2025-03-31,USD,0.0725,740,1
1096,CUST-001096,Customer 01096,SmallBusiness,Finance,Central US,US,Active,2024-09-12,2024-10-17,USD,0.0000,701,1
1097,CUST-001097,Customer 01097,MidMarket,Retail,West US,US,Active,2023-11-03,2023-12-28,USD,0.0500,763,1
1098,CUST-001098,Customer 01098,SmallBusiness,Education,UK South,GB,Active,2024-03-08,2024-03-13,USD,0.0500,784,1
1099,CUST-001099,Customer 01099,Enterprise,Retail,Central US,US,Active,2024-11-23,2024-12-21,USD,0.0000,717,0
1100,CUST-001100,Customer 01100,SmallBusiness,Media,West US,US,Active,2025-01-01,2025-01-25,USD,0.0725,658,1
1101,CUST-001101,Customer 01101,Enterprise,Technology,Canada Central,CA,Active,2024-01-24,2024-01-26,USD,0.0000,636,0
1102,CUST-001102,Customer 01102,MidMarket,Manufacturing,Canada Central,CA,Suspended,2023-03-09,2023-03-31,USD,0.0650,654,0
1103,CUST-001103,Customer 01103,SmallBusiness,Technology,West US,US,Active,2023-10-08,2023-10-09,USD,0.0000,643,1
1104,CUST-001104,Customer 01104,MidMarket,Finance,Central US,US,Active,2024-08-25,2024-10-17,USD,0.0825,724,1
1105,CUST-001105,Customer 01105,SmallBusiness,Manufacturing,UK South,GB,Churned,2023-04-12,2023-06-09,USD,0.0725,672,1
1106,CUST-001106,Customer 01106,Enterprise,Logistics,UK South,GB,Active,2024-07-18,2024-08-26,USD,0.0500,712,1
1107,CUST-001107,Customer 01107,MidMarket,Retail,UK South,GB,Active,2024-12-31,2025-01-10,USD,0.0650,607,0
1108,CUST-001108,Customer 01108,SmallBusiness,Logistics,Central US,US,Active,2024-12-25,2025-02-13,USD,0.0500,804,0
1109,CUST-001109,Customer 01109,SmallBusiness,Logistics,Canada Central,CA,Active,2024-05-29,2024-06-17,USD,0.0500,736,1
1110,CUST-001110,Customer 01110,MidMarket,Finance,East US,US,Active,2023-11-09,2023-12-06,USD,0.0000,702,0
1111,CUST-001111,Customer 01111,SmallBusiness,Education,West US,US,Active,2024-08-12,2024-08-16,USD,0.0725,585,0
1112,CUST-001112,Customer 01112,Enterprise,Retail,Canada Central,CA,Active,2024-11-24,2024-12-27,USD,0.0825,643,1
1113,CUST-001113,Customer 01113,MidMarket,Healthcare,UK South,GB,Active,2023-07-14,2023-09-11,USD,0.0825,756,1
1114,CUST-001114,Customer 01114,SmallBusiness,Energy,UK South,GB,Churned,2024-12-01,2025-01-09,USD,0.0825,695,1
1115,CUST-001115,Customer 01115,SmallBusiness,Healthcare,Central US,US,Active,2025-05-09,2025-05-18,USD,0.0725,667,1
1116,CUST-001116,Customer 01116,MidMarket,Media,East US,US,Suspended,2023-12-13,2024-02-10,USD,0.0000,728,1
1117,CUST-001117,Customer 01117,SmallBusiness,Logistics,Central US,US,Active,2023-09-29,2023-10-13,USD,0.0650,598,0
1118,CUST-001118,Customer 01118,SmallBusiness,Healthcare,UK South,GB,Active,2025-05-18,2025-06-19,USD,0.0650,732,1
1119,CUST-001119,Customer 01119,MidMarket,Logistics,East US,US,Active,2023-12-25,2024-02-20,USD,0.0000,800,1
1120,CUST-001120,Customer 01120,Enterprise,Logistics,East US,US,Active,2024-06-25,2024-07-28,USD,0.0725,583,1
1121,CUST-001121,Customer 01121,SmallBusiness,Education,Central US,US,Active,2023-08-20,2023-09-20,USD,0.0500,717,1
1122,CUST-001122,Customer 01122,SmallBusiness,Retail,Canada Central,CA,Active,2024-11-03,2024-12-27,USD,0.0725,582,1
1123,CUST-001123,Customer 01123,SmallBusiness,Retail,West US,US,Active,2023-04-24,2023-05-07,USD,0.0650,596,1
1124,CUST-001124,Customer 01124,Enterprise,Finance,West US,US,Active,2024-05-05,2024-06-17,USD,0.0825,833,0
1125,CUST-001125,Customer 01125,MidMarket,Logistics,West US,US,Active,2023-11-29,2024-01-17,USD,0.0725,647,1
1126,CUST-001126,Customer 01126,SmallBusiness,Manufacturing,East US,US,Active,2025-03-22,2025-03-24,USD,0.0500,606,1
1127,CUST-001127,Customer 01127,MidMarket,Logistics,Central US,US,Active,2024-03-15,2024-04-23,USD,0.0650,828,1
1128,CUST-001128,Customer 01128,SmallBusiness,Media,Canada Central,CA,Active,2023-09-11,2023-10-21,USD,0.0650,638,0
1129,CUST-001129,Customer 01129,SmallBusiness,Energy,West US,US,Active,2024-11-13,2025-01-05,USD,0.0000,837,1
1130,CUST-001130,Customer 01130,MidMarket,Retail,West US,US,Active,2025-05-25,2025-07-02,USD,0.0500,785,1
1131,CUST-001131,Customer 01131,SmallBusiness,Technology,West US,US,Active,2023-05-30,2023-06-27,USD,0.0000,774,1
1132,CUST-001132,Customer 01132,Enterprise,Technology,Central US,US,Active,2024-12-17,2025-01-27,USD,0.0725,611,1
1133,CUST-001133,Customer 01133,SmallBusiness,Education,East US,US,Churned,2023-11-08,2023-11-16,USD,0.0725,706,1
1134,CUST-001134,Customer 01134,SmallBusiness,Manufacturing,East US,US,Active,2023-07-06,2023-07-09,USD,0.0725,723,0
1135,CUST-001135,Customer 01135,SmallBusiness,Energy,East US,US,Active,2024-03-17,2024-03-29,USD,0.0650,637,1
1136,CUST-001136,Customer 01136,MidMarket,Retail,East US,US,Active,2024-11-30,2025-01-05,USD,0.0650,770,1
1137,CUST-001137,Customer 01137,SmallBusiness,Finance,Central US,US,Active,2023-08-04,2023-09-11,USD,0.0825,641,1
1138,CUST-001138,Customer 01138,SmallBusiness,Finance,West US,US,Active,2023-07-17,2023-09-01,USD,0.0825,755,1
1139,CUST-001139,Customer 01139,SmallBusiness,Retail,Canada Central,CA,Active,2025-02-18,2025-03-03,USD,0.0500,794,1
1140,CUST-001140,Customer 01140,MidMarket,Media,Central US,US,Churned,2025-06-17,2025-08-05,USD,0.0650,809,1
1141,CUST-001141,Customer 01141,SmallBusiness,Media,East US,US,Churned,2024-03-22,2024-03-27,USD,0.0825,591,1
1142,CUST-001142,Customer 01142,SmallBusiness,Healthcare,Central US,US,Active,2024-12-14,2024-12-23,USD,0.0500,783,1
1143,CUST-001143,Customer 01143,Enterprise,Retail,UK South,GB,Active,2025-06-10,2025-07-13,USD,0.0825,776,1
1144,CUST-001144,Customer 01144,SmallBusiness,Retail,Canada Central,CA,Active,2024-02-15,2024-03-25,USD,0.0825,691,1
1145,CUST-001145,Customer 01145,MidMarket,Energy,East US,US,Active,2025-06-19,2025-08-18,USD,0.0825,712,1
1146,CUST-001146,Customer 01146,SmallBusiness,Finance,West US,US,Active,2023-10-31,2023-12-16,USD,0.0000,701,1
1147,CUST-001147,Customer 01147,Enterprise,Education,West US,US,Suspended,2025-06-23,2025-07-11,USD,0.0000,707,0
1148,CUST-001148,Customer 01148,SmallBusiness,Manufacturing,West US,US,Active,2024-07-01,2024-07-09,USD,0.0650,746,1
1149,CUST-001149,Customer 01149,SmallBusiness,Education,UK South,GB,Active,2023-09-28,2023-11-14,USD,0.0000,585,0
1150,CUST-001150,Customer 01150,SmallBusiness,Healthcare,West US,US,Active,2025-01-18,2025-02-05,USD,0.0825,634,0
1151,CUST-001151,Customer 01151,MidMarket,Media,Canada Central,CA,Active,2024-10-31,2024-11-17,USD,0.0725,692,1
1152,CUST-001152,Customer 01152,MidMarket,Logistics,West US,US,Active,2024-08-18,2024-09-28,USD,0.0500,802,1
1153,CUST-001153,Customer 01153,SmallBusiness,Retail,Canada Central,CA,Suspended,2023-04-06,2023-05-08,USD,0.0500,676,1
1154,CUST-001154,Customer 01154,SmallBusiness,Retail,West US,US,Suspended,2024-10-25,2024-11-13,USD,0.0725,676,1
1155,CUST-001155,Customer 01155,SmallBusiness,Logistics,East US,US,Active,2024-03-12,2024-03-28,USD,0.0825,650,0
1156,CUST-001156,Customer 01156,SmallBusiness,Healthcare,East US,US,Active,2024-09-09,2024-09-16,USD,0.0000,602,1
1157,CUST-001157,Customer 01157,Enterprise,Healthcare,East US,US,Active,2023-10-02,2023-10-12,USD,0.0000,634,1
1158,CUST-001158,Customer 01158,SmallBusiness,Retail,Central US,US,Active,2025-05-23,2025-07-08,USD,0.0825,807,0
1159,CUST-001159,Customer 01159,SmallBusiness,Healthcare,Central US,US,Active,2023-12-06,2024-01-06,USD,0.0650,643,1
1160,CUST-001160,Customer 01160,SmallBusiness,Media,East US,US,Suspended,2023-04-16,2023-05-21,USD,0.0725,652,1
1161,CUST-001161,Customer 01161,SmallBusiness,Retail,West US,US,Active,2023-01-25,2023-02-09,USD,0.0650,695,0
1162,CUST-001162,Customer 01162,MidMarket,Finance,Canada Central,CA,Active,2024-12-04,2025-01-30,USD,0.0000,694,1
1163,CUST-001163,Customer 01163,MidMarket,Finance,Central US,US,Active,2024-01-01,2024-01-06,USD,0.0000,602,1
1164,CUST-001164,Customer 01164,SmallBusiness,Retail,West US,US,Active,2024-03-14,2024-04-17,USD,0.0500,734,1
1165,CUST-001165,Customer 01165,SmallBusiness,Energy,Central US,US,Active,2023-12-23,2024-02-18,USD,0.0650,619,0
1166,CUST-001166,Customer 01166,SmallBusiness,Retail,West US,US,Active,2025-03-07,2025-04-18,USD,0.0725,614,1
1167,CUST-001167,Customer 01167,SmallBusiness,Manufacturing,Canada Central,CA,Churned,2025-01-14,2025-02-01,USD,0.0500,777,1
1168,CUST-001168,Customer 01168,MidMarket,Logistics,Canada Central,CA,Active,2024-03-10,2024-04-10,USD,0.0650,650,0
1169,CUST-001169,Customer 01169,SmallBusiness,Media,West US,US,Active,2024-01-28,2024-02-24,USD,0.0825,697,1
1170,CUST-001170,Customer 01170,SmallBusiness,Technology,UK South,GB,Active,2025-01-02,2025-01-29,USD,0.0500,765,1
1171,CUST-001171,Customer 01171,SmallBusiness,Retail,East US,US,Churned,2024-01-07,2024-02-12,USD,0.0000,758,1
1172,CUST-001172,Customer 01172,SmallBusiness,Media,West US,US,Churned,2023-10-29,2023-11-28,USD,0.0725,704,1
1173,CUST-001173,Customer 01173,SmallBusiness,Retail,West US,US,Active,2023-02-27,2023-04-16,USD,0.0000,797,1
1174,CUST-001174,Customer 01174,SmallBusiness,Retail,East US,US,Active,2024-11-09,2024-12-17,USD,0.0650,652,1
1175,CUST-001175,Customer 01175,MidMarket,Logistics,East US,US,Active,2023-01-13,2023-02-19,USD,0.0500,820,0
1176,CUST-001176,Customer 01176,SmallBusiness,Manufacturing,UK South,GB,Active,2024-12-16,2025-01-05,USD,0.0000,726,1
1177,CUST-001177,Customer 01177,SmallBusiness,Retail,East US,US,Active,2025-06-21,2025-08-02,USD,0.0000,782,0
1178,CUST-001178,Customer 01178,MidMarket,Media,Canada Central,CA,Active,2024-07-21,2024-09-05,USD,0.0500,796,0
1179,CUST-001179,Customer 01179,SmallBusiness,Retail,Central US,US,Active,2023-04-05,2023-05-09,USD,0.0725,608,1
1180,CUST-001180,Customer 01180,Enterprise,Finance,West US,US,Suspended,2025-04-22,2025-06-09,USD,0.0725,824,1
1181,CUST-001181,Customer 01181,SmallBusiness,Manufacturing,Canada Central,CA,Active,2025-04-27,2025-05-22,USD,0.0500,718,1
1182,CUST-001182,Customer 01182,MidMarket,Manufacturing,East US,US,Active,2024-01-07,2024-02-15,USD,0.0650,663,1
1183,CUST-001183,Customer 01183,SmallBusiness,Education,East US,US,Active,2023-08-05,2023-09-13,USD,0.0500,596,1
1184,CUST-001184,Customer 01184,SmallBusiness,Energy,East US,US,Active,2024-08-06,2024-09-12,USD,0.0650,627,0
1185,CUST-001185,Customer 01185,SmallBusiness,Logistics,East US,US,Active,2024-01-01,2024-02-19,USD,0.0650,780,0
1186,CUST-001186,Customer 01186,SmallBusiness,Logistics,West US,US,Suspended,2024-12-20,2025-02-02,USD,0.0825,631,1
1187,CUST-001187,Customer 01187,MidMarket,Energy,West US,US,Active,2023-01-25,2023-03-04,USD,0.0000,728,1
1188,CUST-001188,Customer 01188,MidMarket,Technology,Canada Central,CA,Suspended,2023-03-22,2023-05-18,USD,0.0500,662,0
1189,CUST-001189,Customer 01189,MidMarket,Media,UK South,GB,Churned,2024-06-12,2024-07-29,USD,0.0650,809,0
1190,CUST-001190,Customer 01190,MidMarket,Logistics,Central US,US,Active,2023-10-25,2023-11-18,USD,0.0725,702,1
1191,CUST-001191,Customer 01191,Enterprise,Energy,UK South,GB,Active,2024-09-13,2024-09-18,USD,0.0000,653,0
1192,CUST-001192,Customer 01192,Enterprise,Finance,Central US,US,Active,2024-07-14,2024-09-08,USD,0.0725,740,1
1193,CUST-001193,Customer 01193,SmallBusiness,Manufacturing,Central US,US,Active,2023-06-15,2023-06-20,USD,0.0000,671,0
1194,CUST-001194,Customer 01194,Enterprise,Energy,Canada Central,CA,Active,2023-09-22,2023-10-23,USD,0.0500,643,0
1195,CUST-001195,Customer 01195,MidMarket,Logistics,Canada Central,CA,Active,2023-02-10,2023-03-06,USD,0.0825,646,1
1196,CUST-001196,Customer 01196,Enterprise,Manufacturing,UK South,GB,Active,2025-05-15,2025-06-24,USD,0.0725,839,1
1197,CUST-001197,Customer 01197,SmallBusiness,Technology,East US,US,Active,2024-09-27,2024-11-08,USD,0.0825,584,1
1198,CUST-001198,Customer 01198,SmallBusiness,Logistics,East US,US,Suspended,2023-10-25,2023-11-19,USD,0.0500,778,0
1199,CUST-001199,Customer 01199,SmallBusiness,Media,East US,US,Suspended,2023-12-24,2024-01-23,USD,0.0725,635,1
1200,CUST-001200,Customer 01200,SmallBusiness,Logistics,East US,US,Active,2024-02-11,2024-04-01,USD,0.0650,755,0
1201,CUST-001201,Customer 01201,MidMarket,Finance,Canada Central,CA,Active,2023-08-06,2023-09-20,USD,0.0000,659,0
1202,CUST-001202,Customer 01202,SmallBusiness,Healthcare,West US,US,Churned,2024-10-17,2024-10-31,USD,0.0725,611,0
1203,CUST-001203,Customer 01203,Enterprise,Technology,Central US,US,Active,2025-03-19,2025-04-16,USD,0.0000,796,1
1204,CUST-001204,Customer 01204,SmallBusiness,Logistics,West US,US,Active,2023-03-27,2023-04-06,USD,0.0725,794,1
1205,CUST-001205,Customer 01205,SmallBusiness,Logistics,Central US,US,Active,2023-07-08,2023-08-31,USD,0.0650,664,1
1206,CUST-001206,Customer 01206,SmallBusiness,Retail,Canada Central,CA,Churned,2024-05-08,2024-06-08,USD,0.0725,761,0
1207,CUST-001207,Customer 01207,SmallBusiness,Technology,UK South,GB,Active,2024-02-03,2024-03-27,USD,0.0825,654,1
1208,CUST-001208,Customer 01208,Enterprise,Retail,Central US,US,Active,2023-01-15,2023-01-25,USD,0.0650,638,0
1209,CUST-001209,Customer 01209,MidMarket,Energy,Canada Central,CA,Churned,2023-09-27,2023-10-31,USD,0.0500,810,1
1210,CUST-001210,Customer 01210,SmallBusiness,Technology,UK South,GB,Active,2023-04-10,2023-04-13,USD,0.0825,665,1
1211,CUST-001211,Customer 01211,Enterprise,Healthcare,West US,US,Active,2023-12-23,2024-01-06,USD,0.0650,588,1
1212,CUST-001212,Customer 01212,MidMarket,Energy,Central US,US,Active,2024-05-29,2024-07-21,USD,0.0725,791,1
1213,CUST-001213,Customer 01213,SmallBusiness,Manufacturing,Central US,US,Active,2025-04-28,2025-06-02,USD,0.0500,814,1
1214,CUST-001214,Customer 01214,SmallBusiness,Logistics,West US,US,Active,2024-07-20,2024-08-28,USD,0.0725,725,0
1215,CUST-001215,Customer 01215,MidMarket,Finance,East US,US,Active,2023-03-31,2023-05-22,USD,0.0825,790,1
1216,CUST-001216,Customer 01216,MidMarket,Media,UK South,GB,Active,2024-07-11,2024-07-18,USD,0.0000,728,0
1217,CUST-001217,Customer 01217,SmallBusiness,Logistics,West US,US,Active,2023-08-17,2023-10-06,USD,0.0725,643,1
1218,CUST-001218,Customer 01218,MidMarket,Logistics,Canada Central,CA,Active,2024-02-27,2024-04-26,USD,0.0650,694,1
1219,CUST-001219,Customer 01219,SmallBusiness,Logistics,Central US,US,Active,2025-06-19,2025-08-01,USD,0.0000,792,1
1220,CUST-001220,Customer 01220,SmallBusiness,Media,East US,US,Suspended,2023-06-07,2023-07-28,USD,0.0825,742,1
1221,CUST-001221,Customer 01221,SmallBusiness,Logistics,UK South,GB,Active,2024-03-16,2024-04-01,USD,0.0725,606,0
1222,CUST-001222,Customer 01222,Enterprise,Logistics,UK South,GB,Churned,2024-03-15,2024-03-24,USD,0.0500,786,0
1223,CUST-001223,Customer 01223,SmallBusiness,Retail,UK South,GB,Active,2023-06-12,2023-07-10,USD,0.0825,780,0
1224,CUST-001224,Customer 01224,SmallBusiness,Manufacturing,Central US,US,Active,2025-05-07,2025-06-12,USD,0.0000,593,1
1225,CUST-001225,Customer 01225,MidMarket,Media,UK South,GB,Churned,2023-06-06,2023-06-08,USD,0.0000,775,1
1226,CUST-001226,Customer 01226,MidMarket,Manufacturing,West US,US,Active,2024-04-09,2024-05-20,USD,0.0500,732,1
1227,CUST-001227,Customer 01227,MidMarket,Logistics,West US,US,Active,2025-01-13,2025-03-04,USD,0.0000,720,1
1228,CUST-001228,Customer 01228,MidMarket,Finance,West US,US,Active,2024-10-04,2024-10-06,USD,0.0825,642,1
1229,CUST-001229,Customer 01229,SmallBusiness,Finance,Central US,US,Active,2023-09-26,2023-11-23,USD,0.0650,686,1
1230,CUST-001230,Customer 01230,SmallBusiness,Energy,Canada Central,CA,Churned,2025-03-25,2025-03-27,USD,0.0000,687,0
1231,CUST-001231,Customer 01231,MidMarket,Energy,Canada Central,CA,Suspended,2025-06-30,2025-07-21,USD,0.0500,732,1
1232,CUST-001232,Customer 01232,MidMarket,Healthcare,West US,US,Active,2024-11-06,2024-12-13,USD,0.0650,757,1
1233,CUST-001233,Customer 01233,SmallBusiness,Media,UK South,GB,Active,2024-09-06,2024-10-11,USD,0.0000,678,1
1234,CUST-001234,Customer 01234,SmallBusiness,Retail,UK South,GB,Active,2023-01-24,2023-02-27,USD,0.0650,638,0
1235,CUST-001235,Customer 01235,SmallBusiness,Retail,East US,US,Active,2023-12-02,2023-12-11,USD,0.0725,682,0
1236,CUST-001236,Customer 01236,MidMarket,Energy,Central US,US,Active,2024-12-26,2025-01-31,USD,0.0725,803,1
1237,CUST-001237,Customer 01237,SmallBusiness,Education,Canada Central,CA,Churned,2023-07-17,2023-08-03,USD,0.0000,739,1
1238,CUST-001238,Customer 01238,SmallBusiness,Energy,West US,US,Active,2025-01-09,2025-02-10,USD,0.0650,743,1
1239,CUST-001239,Customer 01239,SmallBusiness,Manufacturing,UK South,GB,Active,2024-01-28,2024-02-25,USD,0.0000,810,1
1240,CUST-001240,Customer 01240,SmallBusiness,Education,East US,US,Active,2024-06-07,2024-06-24,USD,0.0825,760,1
1241,CUST-001241,Customer 01241,SmallBusiness,Retail,East US,US,Active,2023-07-04,2023-08-25,USD,0.0000,690,1
1242,CUST-001242,Customer 01242,SmallBusiness,Healthcare,Central US,US,Active,2023-05-29,2023-07-18,USD,0.0000,748,1
1243,CUST-001243,Customer 01243,Enterprise,Media,UK South,GB,Active,2025-03-25,2025-04-15,USD,0.0650,688,1
1244,CUST-001244,Customer 01244,MidMarket,Finance,East US,US,Active,2024-07-28,2024-08-15,USD,0.0725,802,1
1245,CUST-001245,Customer 01245,SmallBusiness,Energy,Central US,US,Active,2023-07-22,2023-08-04,USD,0.0650,795,1
1246,CUST-001246,Customer 01246,SmallBusiness,Logistics,Canada Central,CA,Active,2023-06-25,2023-08-03,USD,0.0000,725,1
1247,CUST-001247,Customer 01247,SmallBusiness,Retail,UK South,GB,Suspended,2023-01-05,2023-03-05,USD,0.0725,598,0
1248,CUST-001248,Customer 01248,MidMarket,Finance,UK South,GB,Active,2023-02-10,2023-03-04,USD,0.0725,734,1
1249,CUST-001249,Customer 01249,SmallBusiness,Manufacturing,Central US,US,Active,2024-02-14,2024-02-20,USD,0.0000,781,1
1250,CUST-001250,Customer 01250,MidMarket,Finance,Canada Central,CA,Suspended,2024-05-20,2024-07-14,USD,0.0825,632,1
1251,CUST-001251,Customer 01251,SmallBusiness,Manufacturing,East US,US,Suspended,2025-04-25,2025-04-26,USD,0.0725,695,1
1252,CUST-001252,Customer 01252,MidMarket,Media,West US,US,Churned,2025-01-11,2025-03-10,USD,0.0000,712,0
1253,CUST-001253,Customer 01253,Enterprise,Finance,East US,US,Active,2023-04-24,2023-04-28,USD,0.0825,774,1
1254,CUST-001254,Customer 01254,SmallBusiness,Retail,West US,US,Active,2023-05-22,2023-06-29,USD,0.0500,791,1
1255,CUST-001255,Customer 01255,SmallBusiness,Energy,East US,US,Active,2024-06-18,2024-07-22,USD,0.0650,744,0
1256,CUST-001256,Customer 01256,SmallBusiness,Education,Canada Central,CA,Active,2023-08-20,2023-08-26,USD,0.0650,704,1
1257,CUST-001257,Customer 01257,SmallBusiness,Energy,West US,US,Active,2024-12-12,2024-12-17,USD,0.0000,690,1
1258,CUST-001258,Customer 01258,SmallBusiness,Technology,Canada Central,CA,Suspended,2023-07-12,2023-08-13,USD,0.0825,740,0
1259,CUST-001259,Customer 01259,MidMarket,Media,Central US,US,Active,2024-12-26,2025-01-25,USD,0.0500,692,0
1260,CUST-001260,Customer 01260,MidMarket,Technology,Canada Central,CA,Active,2024-04-08,2024-06-03,USD,0.0500,615,1
1261,CUST-001261,Customer 01261,Enterprise,Finance,West US,US,Active,2024-12-03,2024-12-23,USD,0.0000,636,1
1262,CUST-001262,Customer 01262,SmallBusiness,Media,Canada Central,CA,Active,2023-07-11,2023-07-29,USD,0.0650,640,0
1263,CUST-001263,Customer 01263,SmallBusiness,Logistics,East US,US,Active,2023-12-29,2024-01-26,USD,0.0825,750,1
1264,CUST-001264,Customer 01264,SmallBusiness,Logistics,Central US,US,Active,2024-01-14,2024-01-21,USD,0.0725,679,1
1265,CUST-001265,Customer 01265,SmallBusiness,Energy,Canada Central,CA,Active,2023-06-30,2023-08-08,USD,0.0000,605,1
1266,CUST-001266,Customer 01266,SmallBusiness,Healthcare,East US,US,Active,2023-08-13,2023-08-21,USD,0.0500,613,1
1267,CUST-001267,Customer 01267,MidMarket,Logistics,Central US,US,Active,2023-08-20,2023-10-16,USD,0.0000,692,0
1268,CUST-001268,Customer 01268,SmallBusiness,Technology,Central US,US,Active,2024-05-22,2024-06-05,USD,0.0650,727,0
1269,CUST-001269,Customer 01269,Enterprise,Energy,East US,US,Active,2023-07-09,2023-08-11,USD,0.0500,667,1
1270,CUST-001270,Customer 01270,SmallBusiness,Energy,East US,US,Active,2023-06-20,2023-07-02,USD,0.0000,822,1
1271,CUST-001271,Customer 01271,Enterprise,Retail,East US,US,Active,2023-07-01,2023-07-18,USD,0.0000,760,0
1272,CUST-001272,Customer 01272,MidMarket,Energy,UK South,GB,Active,2023-01-02,2023-02-03,USD,0.0000,728,0
1273,CUST-001273,Customer 01273,MidMarket,Finance,UK South,GB,Active,2024-05-30,2024-06-10,USD,0.0650,811,1
1274,CUST-001274,Customer 01274,MidMarket,Education,Central US,US,Active,2024-07-12,2024-07-29,USD,0.0000,760,1
1275,CUST-001275,Customer 01275,MidMarket,Energy,Central US,US,Active,2024-06-14,2024-08-03,USD,0.0825,590,1
1276,CUST-001276,Customer 01276,MidMarket,Retail,Canada Central,CA,Active,2025-05-26,2025-06-10,USD,0.0000,705,1
1277,CUST-001277,Customer 01277,MidMarket,Technology,Canada Central,CA,Churned,2024-01-04,2024-01-18,USD,0.0725,635,0
1278,CUST-001278,Customer 01278,SmallBusiness,Education,UK South,GB,Suspended,2024-04-05,2024-06-01,USD,0.0650,749,1
1279,CUST-001279,Customer 01279,SmallBusiness,Media,Canada Central,CA,Active,2023-10-10,2023-10-30,USD,0.0825,642,1
1280,CUST-001280,Customer 01280,MidMarket,Education,Canada Central,CA,Active,2024-08-03,2024-09-23,USD,0.0000,835,0
1281,CUST-001281,Customer 01281,SmallBusiness,Education,West US,US,Active,2024-04-22,2024-06-05,USD,0.0500,735,1
1282,CUST-001282,Customer 01282,SmallBusiness,Healthcare,East US,US,Active,2025-03-29,2025-04-17,USD,0.0825,643,1
1283,CUST-001283,Customer 01283,SmallBusiness,Healthcare,Central US,US,Active,2023-01-06,2023-02-03,USD,0.0500,759,0
1284,CUST-001284,Customer 01284,SmallBusiness,Finance,UK South,GB,Active,2024-11-12,2025-01-01,USD,0.0500,680,1
1285,CUST-001285,Customer 01285,SmallBusiness,Manufacturing,East US,US,Active,2023-10-25,2023-11-09,USD,0.0725,796,1
1286,CUST-001286,Customer 01286,SmallBusiness,Education,East US,US,Active,2023-09-25,2023-11-23,USD,0.0725,745,0
1287,CUST-001287,Customer 01287,SmallBusiness,Retail,West US,US,Active,2024-11-30,2025-01-19,USD,0.0500,734,1
1288,CUST-001288,Customer 01288,MidMarket,Media,Central US,US,Active,2024-08-03,2024-10-02,USD,0.0725,629,1
1289,CUST-001289,Customer 01289,SmallBusiness,Manufacturing,Canada Central,CA,Active,2024-12-11,2025-01-01,USD,0.0725,818,1
1290,CUST-001290,Customer 01290,Enterprise,Healthcare,Canada Central,CA,Churned,2024-04-17,2024-04-19,USD,0.0725,625,0
1291,CUST-001291,Customer 01291,SmallBusiness,Media,UK South,GB,Active,2023-11-06,2023-12-27,USD,0.0825,730,1
1292,CUST-001292,Customer 01292,MidMarket,Energy,Canada Central,CA,Suspended,2023-05-09,2023-06-04,USD,0.0825,815,0
1293,CUST-001293,Customer 01293,MidMarket,Finance,East US,US,Active,2023-02-26,2023-03-16,USD,0.0000,728,1
1294,CUST-001294,Customer 01294,SmallBusiness,Media,Central US,US,Active,2025-06-04,2025-06-08,USD,0.0000,684,1
1295,CUST-001295,Customer 01295,SmallBusiness,Retail,UK South,GB,Active,2025-01-28,2025-03-01,USD,0.0650,583,0
1296,CUST-001296,Customer 01296,SmallBusiness,Healthcare,UK South,GB,Active,2024-12-05,2024-12-18,USD,0.0000,629,1
1297,CUST-001297,Customer 01297,MidMarket,Energy,East US,US,Active,2024-04-30,2024-05-02,USD,0.0000,733,1
1298,CUST-001298,Customer 01298,MidMarket,Media,West US,US,Active,2025-04-19,2025-05-05,USD,0.0825,804,0
1299,CUST-001299,Customer 01299,SmallBusiness,Healthcare,UK South,GB,Active,2023-05-07,2023-06-04,USD,0.0500,667,1
1300,CUST-001300,Customer 01300,SmallBusiness,Education,UK South,GB,Active,2023-07-25,2023-08-25,USD,0.0825,832,1
1301,CUST-001301,Customer 01301,MidMarket,Finance,Central US,US,Active,2024-02-05,2024-03-01,USD,0.0725,655,1
1302,CUST-001302,Customer 01302,SmallBusiness,Education,Canada Central,CA,Active,2023-05-04,2023-06-10,USD,0.0825,807,1
1303,CUST-001303,Customer 01303,Enterprise,Energy,Central US,US,Active,2023-05-23,2023-06-22,USD,0.0500,763,1
1304,CUST-001304,Customer 01304,Enterprise,Media,UK South,GB,Active,2023-08-04,2023-08-27,USD,0.0000,669,1
1305,CUST-001305,Customer 01305,SmallBusiness,Energy,Central US,US,Active,2024-11-02,2024-12-19,USD,0.0500,722,0
1306,CUST-001306,Customer 01306,Enterprise,Energy,Central US,US,Active,2024-02-08,2024-02-13,USD,0.0725,672,1
1307,CUST-001307,Customer 01307,SmallBusiness,Retail,UK South,GB,Active,2025-03-05,2025-04-17,USD,0.0825,758,1
