SubscriptionId,CustomerId,RatePlanId,SubscriptionNumber,StartDate,EndDate,Status,Quantity,DiscountPercent,ContractTermMonths,RenewalDate,SalesChannel
1318,538,8,SUB-00001318,2025-03-22,,Active,11,0.0000,36,2028-03-06,Marketplace
1319,539,6,SUB-00001319,2025-03-04,,Active,2,2.5000,24,2027-02-22,Partner
1320,539,14,SUB-00001320,2025-05-29,,Active,3,0.0000,24,2027-05-19,Direct
1321,539,21,SUB-00001321,2024-10-31,2025-04-13,Cancelled,5,0.0000,24,2026-10-21,Marketplace
1322,540,15,SUB-00001322,2025-01-05,,Active,20,0.0000,24,2026-12-26,Direct
1323,540,12,SUB-00001323,2024-09-21,,Active,23,2.5000,12,2025-09-16,Marketplace
1324,541,5,SUB-00001324,2024-06-09,,Active,5,12.5000,12,2025-06-04,Partner
1325,541,13,SUB-00001325,2024-06-09,,Active,4,0.0000,24,2026-05-30,Partner
1326,541,22,SUB-00001326,2024-08-06,,Active,2,0.0000,12,2025-08-01,Marketplace
1327,542,18,SUB-00001327,2024-06-08,,Active,4,0.0000,12,2025-06-03,Partner
1328,543,15,SUB-00001328,2024-12-28,,Active,22,12.5000,12,2025-12-23,Partner
1329,543,11,SUB-00001329,2025-09-01,,Active,12,2.5000,36,2028-08-16,Direct
1330,543,3,SUB-00001330,2024-12-28,,Active,24,2.5000,12,2025-12-23,Marketplace
1331,543,8,SUB-00001331,2024-12-28,,Active,20,7.5000,36,2027-12-13,Marketplace
1332,544,5,SUB-00001332,2025-01-08,2025-07-22,Cancelled,3,10.0000,24,2026-12-29,Marketplace
1333,544,14,SUB-00001333,2025-01-08,,Active,4,0.0000,36,2027-12-24,Direct
1334,544,21,SUB-00001334,2025-01-08,2025-09-15,Cancelled,1,2.5000,12,2026-01-03,Direct
1335,544,17,SUB-00001335,2025-01-08,,Active,5,0.0000,12,2026-01-03,Partner
1336,545,21,SUB-00001336,2024-03-19,,Active,4,2.5000,36,2027-03-04,Partner
1337,545,14,SUB-00001337,2024-09-08,,Paused,5,5.0000,36,2027-08-24,Marketplace
1338,546,1,SUB-00001338,2024-08-28,,Active,1,0.0000,24,2026-08-18,Partner
1339,546,18,SUB-00001339,2024-09-04,,Active,1,7.5000,24,2026-08-25,Direct
1340,546,13,SUB-00001340,2024-08-28,,Active,1,5.0000,12,2025-08-23,Marketplace
1341,546,9,SUB-00001341,2025-09-12,,Active,3,10.0000,24,2027-09-02,Direct
1342,547,5,SUB-00001342,2025-03-25,,Active,5,10.0000,24,2027-03-15,Direct
1343,547,18,SUB-00001343,2024-04-19,,Active,4,12.5000,12,2025-04-14,Marketplace
1344,548,16,SUB-00001344,2024-07-31,,Active,17,12.5000,24,2026-07-21,Marketplace
1345,548,7,SUB-00001345,2024-08-10,,Active,10,10.0000,36,2027-07-26,Direct
1346,549,5,SUB-00001346,2025-05-21,,Active,3,0.0000,24,2027-05-11,Direct
1347,549,14,SUB-00001347,2024-10-18,,Active,3,2.5000,36,2027-10-03,Direct
1348,549,9,SUB-00001348,2025-03-01,,Active,4,7.5000,24,2027-02-19,Partner
1349,550,5,SUB-00001349,2025-01-21,,Active,1,0.0000,36,2028-01-06,Partner
1350,550,17,SUB-00001350,2024-08-20,,Active,5,0.0000,36,2027-08-05,Marketplace
1351,550,11,SUB-00001351,2025-05-09,,Active,3,0.0000,12,2026-05-04,Direct
1352,550,22,SUB-00001352,2024-05-28,,Active,2,0.0000,36,2027-05-13,Marketplace
1353,551,2,SUB-00001353,2025-07-14,,Active,25,10.0000,36,2028-06-28,Marketplace
1354,551,18,SUB-00001354,2025-07-14,,Active,17,5.0000,36,2028-06-28,Marketplace
1355,552,18,SUB-00001355,2025-09-06,,Active,2,0.0000,12,2026-09-01,Partner
1356,552,9,SUB-00001356,2025-03-03,,Active,5,0.0000,24,2027-02-21,Direct
1357,552,13,SUB-00001357,2025-02-20,,Active,1,0.0000,12,2026-02-15,Marketplace
1358,552,5,SUB-00001358,2024-07-01,,Active,4,5.0000,36,2027-06-16,Marketplace
1359,553,1,SUB-00001359,2025-08-10,,Active,5,0.0000,12,2026-08-05,Partner
1360,553,5,SUB-00001360,2024-07-31,,Active,4,12.5000,36,2027-07-16,Partner
1361,553,9,SUB-00001361,2025-02-02,,Active,4,0.0000,12,2026-01-28,Direct
1362,553,17,SUB-00001362,2025-08-15,,Active,5,0.0000,12,2026-08-10,Direct
1363,554,22,SUB-00001363,2024-10-29,,Active,2,7.5000,24,2026-10-19,Marketplace
1364,554,5,SUB-00001364,2025-05-08,,Active,2,0.0000,24,2027-04-28,Partner
1365,554,18,SUB-00001365,2024-10-05,,Active,2,7.5000,12,2025-09-30,Marketplace
1366,554,10,SUB-00001366,2025-03-07,,Active,2,2.5000,12,2026-03-02,Partner
1367,555,5,SUB-00001367,2025-08-08,,Active,2,5.0000,36,2028-07-23,Partner
1368,556,1,SUB-00001368,2025-09-09,2026-08-05,Cancelled,5,10.0000,12,2026-09-04,Marketplace
1369,556,22,SUB-00001369,2025-03-14,,Active,5,12.5000,36,2028-02-27,Direct
1370,557,22,SUB-00001370,2025-07-05,,Active,2,7.5000,24,2027-06-25,Marketplace
1371,557,14,SUB-00001371,2025-07-05,2026-01-16,Cancelled,2,12.5000,12,2026-06-30,Direct
1372,557,18,SUB-00001372,2025-07-05,,Active,3,0.0000,12,2026-06-30,Marketplace
1373,558,21,SUB-00001373,2025-06-19,,Active,5,2.5000,36,2028-06-03,Direct
1374,558,5,SUB-00001374,2025-06-19,,Paused,5,0.0000,24,2027-06-09,Marketplace
1375,559,18,SUB-00001375,2024-10-04,,Active,6,5.0000,12,2025-09-29,Direct
1376,559,23,SUB-00001376,2024-11-11,,Active,3,0.0000,24,2026-11-01,Marketplace
1377,559,11,SUB-00001377,2025-03-02,2025-10-23,Cancelled,4,5.0000,24,2027-02-20,Partner
1378,560,6,SUB-00001378,2025-04-23,,Active,5,5.0000,12,2026-04-18,Partner
1379,560,24,SUB-00001379,2024-07-02,,Active,25,0.0000,24,2026-06-22,Direct
1380,560,15,SUB-00001380,2025-09-23,,Active,6,0.0000,24,2027-09-13,Marketplace
1381,561,15,SUB-00001381,2025-08-20,,Active,6,0.0000,36,2028-08-04,Marketplace
1382,561,4,SUB-00001382,2025-08-05,,Active,18,2.5000,24,2027-07-26,Marketplace
1383,562,8,SUB-00001383,2024-10-14,,Active,1,10.0000,36,2027-09-29,Partner
1384,563,15,SUB-00001384,2025-01-15,,Active,18,2.5000,12,2026-01-10,Direct
1385,563,2,SUB-00001385,2025-06-23,,Active,24,0.0000,24,2027-06-13,Marketplace
1386,564,6,SUB-00001386,2024-10-18,,Active,5,0.0000,12,2025-10-13,Marketplace
1387,564,13,SUB-00001387,2024-07-28,,Paused,3,0.0000,24,2026-07-18,Marketplace
1388,564,17,SUB-00001388,2025-05-06,,Active,4,10.0000,36,2028-04-20,Partner
1389,564,9,SUB-00001389,2025-02-18,2026-01-08,Cancelled,1,2.5000,24,2027-02-08,Direct
1390,565,10,SUB-00001390,2024-05-19,,Active,3,5.0000,36,2027-05-04,Marketplace
1391,566,16,SUB-00001391,2025-04-05,,Active,15,0.0000,36,2028-03-20,Partner
1392,566,20,SUB-00001392,2025-08-21,,Active,15,0.0000,12,2026-08-16,Direct
1393,566,23,SUB-00001393,2024-08-08,,Active,14,10.0000,24,2026-07-29,Marketplace
1394,566,4,SUB-00001394,2025-07-09,,Active,22,0.0000,36,2028-06-23,Partner
1395,567,6,SUB-00001395,2024-10-17,,Active,5,10.0000,36,2027-10-02,Marketplace
1396,567,13,SUB-00001396,2024-01-18,,Active,5,2.5000,36,2027-01-02,Partner
1397,567,17,SUB-00001397,2024-07-01,,Active,5,0.0000,36,2027-06-16,Partner
1398,567,2,SUB-00001398,2024-05-13,2024-12-12,Cancelled,5,7.5000,24,2026-05-03,Marketplace
1399,568,11,SUB-00001399,2025-06-10,,Active,8,5.0000,12,2026-06-05,Marketplace
1400,568,22,SUB-00001400,2024-02-23,,Active,12,2.5000,36,2027-02-07,Direct
1401,568,3,SUB-00001401,2024-05-24,,Active,11,0.0000,24,2026-05-14,Marketplace
1402,568,19,SUB-00001402,2025-05-30,,Active,23,12.5000,24,2027-05-20,Partner
1403,569,5,SUB-00001403,2025-01-31,,Active,2,10.0000,24,2027-01-21,Direct
1404,569,9,SUB-00001404,2025-09-01,,Active,4,2.5000,24,2027-08-22,Direct
1405,569,13,SUB-00001405,2025-01-19,,Active,4,0.0000,24,2027-01-09,Partner
1406,570,10,SUB-00001406,2024-12-31,,Active,4,0.0000,24,2026-12-21,Partner
1407,570,21,SUB-00001407,2024-11-16,2025-10-22,Cancelled,4,5.0000,36,2027-11-01,Partner
1408,571,21,SUB-00001408,2024-09-02,,Active,2,7.5000,24,2026-08-23,Direct
1409,571,1,SUB-00001409,2024-09-02,,Active,4,5.0000,24,2026-08-23,Direct
1410,571,17,SUB-00001410,2025-03-07,,Active,4,7.5000,24,2027-02-25,Direct
1411,572,7,SUB-00001411,2024-07-31,,Active,2,0.0000,12,2025-07-26,Marketplace
1412,572,20,SUB-00001412,2025-01-16,,Active,8,5.0000,24,2027-01-06,Marketplace
1413,572,23,SUB-00001413,2025-01-09,,Active,7,0.0000,12,2026-01-04,Partner
1414,573,3,SUB-00001414,2024-09-23,2025-01-31,Cancelled,1,0.0000,24,2026-09-13,Marketplace
1415,573,17,SUB-00001415,2024-08-08,,Active,5,10.0000,12,2025-08-03,Partner
1416,573,15,SUB-00001416,2025-05-29,,Active,3,10.0000,12,2026-05-24,Partner
1417,573,9,SUB-00001417,2025-04-04,,Active,4,12.5000,24,2027-03-25,Marketplace
1418,574,13,SUB-00001418,2025-05-23,,Active,1,7.5000,36,2028-05-07,Marketplace
1419,575,1,SUB-00001419,2025-06-23,,Active,2,2.5000,36,2028-06-07,Marketplace
1420,575,21,SUB-00001420,2025-04-26,,Active,1,7.5000,24,2027-04-16,Partner
1421,576,7,SUB-00001421,2024-06-08,,Active,7,0.0000,12,2025-06-03,Marketplace
1422,576,18,SUB-00001422,2024-11-10,,Active,19,0.0000,24,2026-10-31,Partner
1423,576,11,SUB-00001423,2024-09-24,,Active,5,0.0000,24,2026-09-14,Direct
1424,576,2,SUB-00001424,2024-04-26,,Active,24,2.5000,36,2027-04-11,Marketplace
1425,577,20,SUB-00001425,2025-02-20,,Active,16,12.5000,24,2027-02-10,Partner
1426,577,11,SUB-00001426,2024-03-19,,Paused,12,7.5000,36,2027-03-04,Direct
1427,577,3,SUB-00001427,2024-12-23,,Active,25,7.5000,12,2025-12-18,Marketplace
1428,577,23,SUB-00001428,2025-09-08,,Active,20,0.0000,24,2027-08-29,Marketplace
1429,578,6,SUB-00001429,2025-07-21,,Active,1,10.0000,24,2027-07-11,Partner
1430,578,9,SUB-00001430,2025-07-04,,Active,2,5.0000,12,2026-06-29,Marketplace
1431,578,2,SUB-00001431,2024-02-26,,Active,3,10.0000,12,2025-02-20,Direct
1432,579,10,SUB-00001432,2024-06-09,,Active,19,12.5000,12,2025-06-04,Marketplace
1433,579,7,SUB-00001433,2024-03-05,,Active,7,5.0000,36,2027-02-18,Direct
1434,579,4,SUB-00001434,2024-07-20,,Active,12,7.5000,12,2025-07-15,Direct
1435,580,4,SUB-00001435,2024-07-13,,Active,15,12.5000,12,2025-07-08,Marketplace
1436,581,20,SUB-00001436,2025-02-21,,Active,25,7.5000,24,2027-02-11,Partner
1437,582,7,SUB-00001437,2024-11-08,,Active,18,0.0000,24,2026-10-29,Marketplace
1438,582,23,SUB-00001438,2025-09-04,,Active,10,0.0000,24,2027-08-25,Marketplace
1439,582,20,SUB-00001439,2024-04-17,,Active,13,0.0000,36,2027-04-02,Direct
1440,582,2,SUB-00001440,2024-09-13,,Active,18,0.0000,12,2025-09-08,Partner
1441,583,11,SUB-00001441,2025-02-15,,Active,20,10.0000,12,2026-02-10,Direct
1442,583,19,SUB-00001442,2025-08-09,,Paused,12,2.5000,36,2028-07-24,Direct
1443,584,1,SUB-00001443,2025-04-11,,Active,4,5.0000,12,2026-04-06,Marketplace
1444,584,13,SUB-00001444,2025-04-11,,Active,5,7.5000,36,2028-03-26,Direct
1445,584,17,SUB-00001445,2025-06-08,2025-11-20,Cancelled,5,10.0000,36,2028-05-23,Direct
1446,585,5,SUB-00001446,2025-01-13,2025-10-13,Cancelled,3,12.5000,24,2027-01-03,Partner
1447,585,1,SUB-00001447,2025-08-16,,Active,5,7.5000,12,2026-08-11,Partner
1448,585,13,SUB-00001448,2025-01-13,,Active,3,10.0000,12,2026-01-08,Direct
1449,585,21,SUB-00001449,2025-06-04,,Active,3,10.0000,36,2028-05-19,Marketplace
1450,586,13,SUB-00001450,2025-03-29,,Paused,1,0.0000,12,2026-03-24,Marketplace
1451,586,2,SUB-00001451,2025-03-29,,Active,4,0.0000,24,2027-03-19,Marketplace
1452,587,10,SUB-00001452,2024-05-04,,Active,17,7.5000,36,2027-04-19,Marketplace
1453,588,9,SUB-00001453,2024-03-16,,Active,4,0.0000,36,2027-03-01,Partner
1454,588,21,SUB-00001454,2024-09-02,,Active,4,12.5000,36,2027-08-18,Direct
1455,589,6,SUB-00001455,2025-02-07,2025-09-15,Cancelled,5,10.0000,24,2027-01-28,Marketplace
1456,590,22,SUB-00001456,2025-07-06,,Active,5,0.0000,36,2028-06-20,Direct
1457,590,1,SUB-00001457,2025-07-06,,Active,1,10.0000,12,2026-07-01,Marketplace
1458,590,17,SUB-00001458,2025-07-06,,Active,5,10.0000,24,2027-06-26,Partner
1459,590,9,SUB-00001459,2025-07-06,,Active,5,12.5000,36,2028-06-20,Partner
1460,591,2,SUB-00001460,2025-05-04,,Active,23,7.5000,24,2027-04-24,Marketplace
1461,591,15,SUB-00001461,2025-07-04,,Active,22,0.0000,36,2028-06-18,Marketplace
1462,592,15,SUB-00001462,2025-03-30,,Active,1,12.5000,24,2027-03-20,Partner
1463,592,21,SUB-00001463,2025-02-20,,Active,3,10.0000,24,2027-02-10,Partner
1464,592,18,SUB-00001464,2025-06-26,,Active,1,0.0000,36,2028-06-10,Marketplace
1465,593,1,SUB-00001465,2024-10-08,,Active,1,7.5000,24,2026-09-28,Marketplace
1466,593,9,SUB-00001466,2024-10-14,,Active,5,2.5000,12,2025-10-09,Partner
1467,594,17,SUB-00001467,2025-06-16,,Active,1,0.0000,24,2027-06-06,Partner
1468,594,9,SUB-00001468,2025-07-20,2026-04-06,Cancelled,2,12.5000,12,2026-07-15,Marketplace
1469,595,13,SUB-00001469,2025-05-12,,Active,3,10.0000,12,2026-05-07,Direct
1470,595,17,SUB-00001470,2024-12-06,,Active,3,10.0000,36,2027-11-21,Marketplace
1471,596,24,SUB-00001471,2024-12-04,,Active,10,0.0000,24,2026-11-24,Direct
1472,596,16,SUB-00001472,2025-03-31,,Active,17,7.5000,36,2028-03-15,Marketplace
1473,597,10,SUB-00001473,2025-05-15,,Paused,16,12.5000,36,2028-04-29,Partner
1474,598,16,SUB-00001474,2024-07-05,,Active,12,10.0000,24,2026-06-25,Partner
1475,598,20,SUB-00001475,2024-01-03,,Active,1,12.5000,24,2025-12-23,Partner
1476,598,3,SUB-00001476,2025-04-12,,Active,19,5.0000,24,2027-04-02,Partner
1477,599,10,SUB-00001477,2024-11-19,,Active,5,0.0000,36,2027-11-04,Marketplace
1478,600,21,SUB-00001478,2025-08-07,,Active,3,10.0000,24,2027-07-28,Partner
1479,600,1,SUB-00001479,2025-01-05,,Active,2,5.0000,24,2026-12-26,Direct
1480,601,1,SUB-00001480,2024-12-10,,Active,2,0.0000,24,2026-11-30,Marketplace
1481,601,17,SUB-00001481,2025-02-18,,Active,3,2.5000,36,2028-02-03,Partner
1482,601,5,SUB-00001482,2024-02-18,,Active,3,12.5000,12,2025-02-12,Partner
1483,601,10,SUB-00001483,2024-03-14,,Active,2,0.0000,36,2027-02-27,Partner
1484,602,13,SUB-00001484,2025-04-03,,Active,4,5.0000,12,2026-03-29,Direct
1485,602,17,SUB-00001485,2025-04-03,,Active,2,7.5000,36,2028-03-18,Partner
1486,602,21,SUB-00001486,2025-09-04,,Active,5,0.0000,24,2027-08-25,Marketplace
1487,603,21,SUB-00001487,2025-02-18,,Active,3,12.5000,12,2026-02-13,Direct
1488,603,9,SUB-00001488,2025-02-18,,Active,1,5.0000,36,2028-02-03,Marketplace
1489,603,7,SUB-00001489,2025-02-18,,Active,5,7.5000,12,2026-02-13,Direct
1490,603,13,SUB-00001490,2025-02-18,,Paused,4,0.0000,36,2028-02-03,Direct
1491,604,9,SUB-00001491,2025-09-22,2026-01-10,Cancelled,1,12.5000,36,2028-09-06,Marketplace
1492,604,21,SUB-00001492,2024-10-03,2025-08-10,Cancelled,5,0.0000,36,2027-09-18,Marketplace
1493,604,17,SUB-00001493,2024-09-04,,Active,2,10.0000,12,2025-08-30,Partner
1494,604,1,SUB-00001494,2025-03-14,,Active,3,10.0000,24,2027-03-04,Direct
1495,605,19,SUB-00001495,2025-07-05,,Active,7,2.5000,12,2026-06-30,Partner
1496,605,4,SUB-00001496,2025-04-23,2026-03-18,Cancelled,10,0.0000,12,2026-04-18,Partner
1497,605,24,SUB-00001497,2025-04-23,,Active,23,10.0000,36,2028-04-07,Partner
1498,605,16,SUB-00001498,2025-04-23,,Active,22,0.0000,12,2026-04-18,Marketplace
1499,606,10,SUB-00001499,2025-03-23,,Active,1,0.0000,24,2027-03-13,Partner
1500,607,6,SUB-00001500,2025-04-27,,Active,1,0.0000,36,2028-04-11,Marketplace
1501,607,18,SUB-00001501,2025-08-20,,Active,2,2.5000,12,2026-08-15,Direct
1502,608,9,SUB-00001502,2025-06-17,,Active,4,0.0000,24,2027-06-07,Partner
1503,609,9,SUB-00001503,2025-03-22,,Active,2,7.5000,24,2027-03-12,Marketplace
1504,609,2,SUB-00001504,2025-03-22,,Active,5,7.5000,36,2028-03-06,Direct
1505,609,5,SUB-00001505,2025-03-22,2025-08-10,Cancelled,5,2.5000,12,2026-03-17,Partner
1506,610,15,SUB-00001506,2024-03-23,,Active,1,0.0000,24,2026-03-13,Partner
1507,610,7,SUB-00001507,2024-11-27,,Active,4,0.0000,24,2026-11-17,Partner
1508,610,2,SUB-00001508,2024-07-19,,Active,13,5.0000,12,2025-07-14,Partner
1509,610,20,SUB-00001509,2025-05-09,,Active,25,12.5000,24,2027-04-29,Partner
1510,611,14,SUB-00001510,2025-03-07,,Active,4,0.0000,36,2028-02-20,Direct
1511,611,21,SUB-00001511,2025-06-20,,Active,3,0.0000,36,2028-06-04,Marketplace
1512,612,6,SUB-00001512,2024-06-14,,Active,4,5.0000,24,2026-06-04,Marketplace
1513,612,21,SUB-00001513,2025-09-19,,Active,2,0.0000,12,2026-09-14,Partner
1514,612,18,SUB-00001514,2024-06-06,,Active,1,12.5000,12,2025-06-01,Marketplace
1515,612,13,SUB-00001515,2025-01-17,,Active,5,0.0000,36,2028-01-02,Marketplace
1516,613,9,SUB-00001516,2024-09-25,,Active,1,2.5000,12,2025-09-20,Marketplace
1517,613,14,SUB-00001517,2024-09-25,,Active,1,10.0000,24,2026-09-15,Marketplace
1518,613,18,SUB-00001518,2024-10-09,2025-05-05,Cancelled,2,7.5000,36,2027-09-24,Marketplace
1519,613,1,SUB-00001519,2025-09-28,,Active,4,2.5000,36,2028-09-12,Partner
1520,614,13,SUB-00001520,2025-08-10,,Active,1,0.0000,12,2026-08-05,Direct
1521,615,17,SUB-00001521,2024-09-07,,Active,5,12.5000,12,2025-09-02,Marketplace
1522,616,2,SUB-00001522,2025-05-19,,Active,1,2.5000,24,2027-05-09,Direct
1523,617,20,SUB-00001523,2024-11-15,,Active,23,10.0000,12,2025-11-10,Direct
1524,617,24,SUB-00001524,2024-11-15,,Active,7,2.5000,36,2027-10-31,Partner
1525,617,16,SUB-00001525,2025-02-17,,Active,2,0.0000,24,2027-02-07,Partner
1526,618,21,SUB-00001526,2024-08-26,,Active,2,0.0000,12,2025-08-21,Direct
1527,618,13,SUB-00001527,2024-12-07,,Active,3,0.0000,24,2026-11-27,Direct
1528,618,9,SUB-00001528,2025-03-25,,Active,5,0.0000,36,2028-03-09,Partner
1529,619,6,SUB-00001529,2025-08-01,,Active,19,7.5000,12,2026-07-27,Marketplace
1530,619,19,SUB-00001530,2025-08-01,,Active,19,12.5000,12,2026-07-27,Partner
1531,619,14,SUB-00001531,2025-08-01,,Active,19,12.5000,24,2027-07-22,Direct
1532,619,10,SUB-00001532,2025-08-01,,Active,1,2.5000,24,2027-07-22,Marketplace
1533,620,19,SUB-00001533,2024-12-23,,Active,13,0.0000,36,2027-12-08,Marketplace
1534,621,14,SUB-00001534,2025-07-15,2026-05-27,Cancelled,15,12.5000,24,2027-07-05,Partner
1535,621,7,SUB-00001535,2025-08-06,,Active,13,2.5000,36,2028-07-21,Partner
1536,621,3,SUB-00001536,2025-01-27,,Active,12,0.0000,12,2026-01-22,Direct
1537,621,11,SUB-00001537,2025-01-27,,Active,6,5.0000,24,2027-01-17,Direct
1538,622,2,SUB-00001538,2024-05-26,,Active,9,5.0000,12,2025-05-21,Partner
1539,622,18,SUB-00001539,2025-08-02,,Active,1,10.0000,24,2027-07-23,Marketplace
1540,623,16,SUB-00001540,2025-07-04,,Active,10,0.0000,24,2027-06-24,Direct
1541,623,4,SUB-00001541,2025-01-03,,Active,17,7.5000,24,2026-12-24,Partner
1542,623,8,SUB-00001542,2025-01-03,,Active,17,0.0000,36,2027-12-19,Partner
1543,624,17,SUB-00001543,2024-01-07,,Active,3,0.0000,24,2025-12-27,Partner
1544,624,21,SUB-00001544,2025-03-10,,Active,5,10.0000,36,2028-02-23,Direct
1545,625,7,SUB-00001545,2024-05-19,,Active,2,0.0000,12,2025-05-14,Marketplace
1546,625,20,SUB-00001546,2024-08-01,,Active,18,12.5000,36,2027-07-17,Marketplace
1547,626,5,SUB-00001547,2025-02-12,,Active,5,7.5000,24,2027-02-02,Partner
1548,626,21,SUB-00001548,2025-02-12,,Active,2,2.5000,24,2027-02-02,Direct
1549,626,17,SUB-00001549,2025-02-12,,Active,2,12.5000,12,2026-02-07,Partner
1550,626,1,SUB-00001550,2025-02-12,,Active,1,0.0000,36,2028-01-28,Marketplace
1551,627,1,SUB-00001551,2025-02-11,,Active,1,0.0000,24,2027-02-01,Partner
1552,627,13,SUB-00001552,2024-01-19,,Active,5,12.5000,12,2025-01-13,Partner
1553,627,21,SUB-00001553,2024-02-26,,Active,3,2.5000,24,2026-02-15,Direct
1554,627,5,SUB-00001554,2024-08-31,,Active,1,10.0000,36,2027-08-16,Direct
1555,628,18,SUB-00001555,2024-06-06,,Active,3,7.5000,12,2025-06-01,Marketplace
1556,629,4,SUB-00001556,2025-01-08,,Active,16,12.5000,12,2026-01-03,Marketplace
1557,630,2,SUB-00001557,2025-08-08,2026-01-24,Cancelled,18,7.5000,12,2026-08-03,Direct
1558,630,22,SUB-00001558,2025-04-05,,Active,7,12.5000,12,2026-03-31,Marketplace
1559,631,9,SUB-00001559,2025-07-02,,Active,1,0.0000,36,2028-06-16,Partner
1560,631,2,SUB-00001560,2025-01-01,,Paused,4,7.5000,36,2027-12-17,Partner
1561,631,13,SUB-00001561,2025-01-01,,Active,5,10.0000,36,2027-12-17,Direct
1562,632,18,SUB-00001562,2025-07-12,,Active,21,12.5000,12,2026-07-07,Marketplace
1563,632,15,SUB-00001563,2025-05-06,,Active,7,5.0000,12,2026-05-01,Direct
1564,632,23,SUB-00001564,2025-06-15,,Active,13,7.5000,24,2027-06-05,Partner
1565,632,2,SUB-00001565,2025-06-14,,Active,20,0.0000,36,2028-05-29,Direct
1566,633,22,SUB-00001566,2024-10-30,,Active,4,0.0000,12,2025-10-25,Marketplace
1567,633,1,SUB-00001567,2025-09-07,,Active,2,12.5000,12,2026-09-02,Partner
1568,633,17,SUB-00001568,2024-05-21,,Active,1,2.5000,12,2025-05-16,Partner
1569,634,21,SUB-00001569,2024-03-01,,Active,2,0.0000,12,2025-02-24,Marketplace
1570,634,5,SUB-00001570,2025-02-09,,Active,3,10.0000,24,2027-01-30,Marketplace
1571,635,19,SUB-00001571,2024-09-29,,Active,7,7.5000,12,2025-09-24,Marketplace
1572,636,5,SUB-00001572,2025-08-12,,Active,3,10.0000,36,2028-07-27,Marketplace
1573,636,17,SUB-00001573,2024-03-25,,Active,2,0.0000,24,2026-03-15,Partner
1574,636,22,SUB-00001574,2024-08-29,,Active,2,0.0000,24,2026-08-19,Marketplace
1575,637,13,SUB-00001575,2025-02-28,,Active,3,5.0000,24,2027-02-18,Direct
1576,638,11,SUB-00001576,2024-09-23,,Active,10,0.0000,36,2027-09-08,Marketplace
1577,638,22,SUB-00001577,2024-05-27,,Active,14,12.5000,36,2027-05-12,Partner
1578,638,7,SUB-00001578,2024-11-09,,Active,1,5.0000,12,2025-11-04,Partner
1579,638,19,SUB-00001579,2024-12-21,,Active,8,7.5000,12,2025-12-16,Partner
1580,639,6,SUB-00001580,2024-09-09,,Active,11,2.5000,12,2025-09-04,Marketplace
1581,639,3,SUB-00001581,2024-07-04,,Active,6,0.0000,12,2025-06-29,Partner
1582,640,8,SUB-00001582,2025-04-14,2025-11-07,Cancelled,12,0.0000,12,2026-04-09,Partner
1583,640,12,SUB-00001583,2025-04-04,,Active,16,0.0000,12,2026-03-30,Partner
1584,640,4,SUB-00001584,2025-08-24,,Active,9,0.0000,24,2027-08-14,Direct
1585,640,20,SUB-00001585,2025-04-04,2025-09-21,Cancelled,12,7.5000,24,2027-03-25,Direct
1586,641,13,SUB-00001586,2025-06-13,,Active,3,0.0000,12,2026-06-08,Partner
1587,641,22,SUB-00001587,2024-09-17,,Active,1,7.5000,12,2025-09-12,Marketplace
1588,642,14,SUB-00001588,2024-05-04,,Active,5,0.0000,24,2026-04-24,Partner
1589,642,1,SUB-00001589,2025-02-24,,Active,5,7.5000,12,2026-02-19,Marketplace
1590,642,5,SUB-00001590,2024-01-01,,Active,1,5.0000,24,2025-12-21,Direct
1591,642,21,SUB-00001591,2025-01-02,,Active,4,0.0000,36,2027-12-18,Partner
1592,643,2,SUB-00001592,2025-06-01,,Active,1,0.0000,12,2026-05-27,Direct
1593,643,6,SUB-00001593,2024-08-09,,Active,5,0.0000,36,2027-07-25,Marketplace
1594,644,13,SUB-00001594,2025-02-21,,Active,5,12.5000,36,2028-02-06,Marketplace
1595,644,21,SUB-00001595,2025-02-21,,Active,3,0.0000,24,2027-02-11,Marketplace
1596,645,16,SUB-00001596,2025-05-05,,Paused,5,12.5000,12,2026-04-30,Direct
1597,645,12,SUB-00001597,2025-04-03,,Active,12,10.0000,12,2026-03-29,Partner
1598,645,3,SUB-00001598,2025-06-30,2026-04-20,Cancelled,20,12.5000,12,2026-06-25,Marketplace
1599,645,8,SUB-00001599,2025-03-06,,Active,7,10.0000,24,2027-02-24,Partner
