PaymentId,InvoiceId,CustomerId,PaymentDate,PaymentMethod,PaymentStatus,Amount,ReferenceNumber,ProcessorName
4432,4740,196,2025-09-03,ACH,Settled,6.3233,PAY-000004432,Stripe
4433,4740,196,2025-09-30,Check,Settled,3.3093,PAY-000004433,Adyen
4434,4740,196,2025-09-23,Card,Settled,3.7262,PAY-000004434,Fiserv
4435,4741,196,2025-10-23,ACH,Settled,23.6288,PAY-000004435,Adyen
4436,4742,196,2025-11-30,Card,Settled,25.3541,PAY-000004436,Fiserv
4437,4744,196,2026-01-11,Wire,Settled,23.9483,PAY-000004437,Manual
4438,4745,196,2026-02-12,Card,Settled,32.8676,PAY-000004438,Fiserv
4439,4746,196,2026-04-07,Check,Settled,15.9355,PAY-000004439,Manual
4440,4746,196,2026-04-28,Card,Settled,9.9214,PAY-000004440,Adyen
4441,4747,196,2026-05-12,Card,Settled,32.8448,PAY-000004441,Stripe
4442,4748,196,2025-06-23,Wire,Settled,286.9254,PAY-000004442,Fiserv
4443,4749,196,2025-07-13,Wire,Settled,291.2045,PAY-000004443,Adyen
4444,4750,196,2025-08-30,ACH,Settled,291.2168,PAY-000004444,Adyen
4445,4751,196,2025-09-30,ACH,Settled,136.1396,PAY-000004445,Fiserv
4446,4752,196,2025-10-30,ACH,Settled,292.5230,PAY-000004446,Adyen
4447,4753,196,2025-11-29,ACH,Settled,303.8173,PAY-000004447,Stripe
4448,4754,196,2025-12-04,Wire,Settled,285.7271,PAY-000004448,Stripe
4449,4755,196,2026-01-17,ACH,Settled,293.5906,PAY-000004449,Manual
4450,4756,196,2026-03-02,Check,Settled,284.3347,PAY-000004450,Adyen
4451,4758,196,2026-05-06,Wire,Settled,221.4696,PAY-000004451,Stripe
4452,4759,197,2025-06-30,Check,Settled,1247.3291,PAY-000004452,Stripe
4453,4760,197,2025-07-16,Wire,Settled,697.5468,PAY-000004453,Adyen
4454,4760,197,2025-07-07,Check,Settled,309.4826,PAY-000004454,Manual
4455,4761,197,2025-08-08,ACH,Settled,1328.7504,PAY-000004455,Adyen
4456,4762,197,2025-09-21,Card,Settled,394.8022,PAY-000004456,Adyen
4457,4762,197,2025-09-19,Check,Settled,60.4033,PAY-000004457,Stripe
4458,4762,197,2025-09-24,Check,Settled,230.5526,PAY-000004458,Manual
4459,4763,197,2025-10-22,Card,Settled,1417.6639,PAY-000004459,Fiserv
4460,4764,197,2025-11-02,ACH,Settled,1276.3535,PAY-000004460,Fiserv
4461,4766,197,2026-01-09,Check,Settled,233.3382,PAY-000004461,Manual
4462,4766,197,2026-01-29,Check,Settled,415.3347,PAY-000004462,Adyen
4463,4767,197,2026-03-02,Wire,Settled,1358.5777,PAY-000004463,Adyen
4464,4768,197,2026-04-28,Card,Settled,1296.5527,PAY-000004464,Fiserv
4465,4769,197,2026-05-04,Card,Settled,1363.0769,PAY-000004465,Adyen
4466,4770,197,2025-06-11,Wire,Settled,300.5058,PAY-000004466,Fiserv
4467,4770,197,2025-06-30,Wire,Settled,159.9393,PAY-000004467,Manual
4468,4770,197,2025-06-30,Check,Settled,168.4696,PAY-000004468,Manual
4469,4771,197,2025-07-26,Check,Settled,960.2525,PAY-000004469,Fiserv
4470,4772,197,2025-08-30,ACH,Settled,945.6109,PAY-000004470,Manual
4471,4773,197,2025-09-18,Card,Settled,191.0230,PAY-000004471,Manual
4472,4773,197,2025-09-30,Check,Settled,213.9611,PAY-000004472,Fiserv
4473,4773,197,2025-09-12,Check,Settled,314.1117,PAY-000004473,Manual
4474,4775,197,2025-11-30,ACH,Settled,1014.4132,PAY-000004474,Fiserv
4475,4776,197,2025-12-30,Card,Settled,707.9672,PAY-000004475,Stripe
4476,4777,197,2026-01-16,Wire,Settled,1085.7941,PAY-000004476,Manual
4477,4778,197,2026-03-02,Wire,Settled,998.5993,PAY-000004477,Fiserv
4478,4779,197,2026-04-21,Wire,Settled,701.3321,PAY-000004478,Adyen
4479,4780,197,2026-05-14,Check,Settled,1039.4065,PAY-000004479,Fiserv
4480,4781,197,2025-06-02,Check,Settled,289.7801,PAY-000004480,Stripe
4481,4782,197,2025-07-13,Card,Settled,287.0546,PAY-000004481,Adyen
4482,4783,197,2025-08-05,Card,Settled,283.2434,PAY-000004482,Fiserv
4483,4784,197,2025-09-04,ACH,Settled,74.5315,PAY-000004483,Manual
4484,4784,197,2025-09-20,Check,Settled,27.9217,PAY-000004484,Adyen
4485,4784,197,2025-09-16,ACH,Settled,104.2542,PAY-000004485,Fiserv
4486,4785,197,2025-10-29,Check,Settled,192.9180,PAY-000004486,Adyen
4487,4786,197,2025-11-30,Wire,Settled,269.8560,PAY-000004487,Adyen
4488,4787,197,2025-12-26,Card,Settled,274.6615,PAY-000004488,Fiserv
4489,4788,197,2026-01-09,Check,Settled,244.1190,PAY-000004489,Stripe
4490,4789,197,2026-03-02,Card,Settled,299.5286,PAY-000004490,Adyen
4491,4790,197,2026-04-07,Card,Settled,120.0465,PAY-000004491,Adyen
4492,4791,197,2026-05-12,ACH,Settled,201.9939,PAY-000004492,Fiserv
4493,4792,197,2025-08-30,ACH,Settled,153.2465,PAY-000004493,Fiserv
4494,4793,197,2025-09-30,ACH,Settled,185.9779,PAY-000004494,Manual
4495,4794,197,2025-10-15,ACH,Settled,131.0816,PAY-000004495,Adyen
4496,4795,197,2025-11-15,Wire,Settled,109.3047,PAY-000004496,Fiserv
4497,4796,197,2025-12-25,Card,Settled,100.7662,PAY-000004497,Stripe
4498,4796,197,2025-12-30,Card,Settled,32.8105,PAY-000004498,Stripe
4499,4796,197,2025-12-08,ACH,Settled,21.7606,PAY-000004499,Fiserv
4500,4797,197,2026-01-04,Check,Settled,173.3524,PAY-000004500,Adyen
4501,4798,197,2026-03-02,Card,Settled,140.0843,PAY-000004501,Stripe
4502,4799,197,2026-04-08,ACH,Settled,95.6110,PAY-000004502,Stripe
4503,4801,198,2025-06-11,Check,Settled,278.1657,PAY-000004503,Stripe
4504,4802,198,2025-07-05,Card,Settled,266.5229,PAY-000004504,Manual
4505,4803,198,2025-08-20,Card,Settled,254.1449,PAY-000004505,Fiserv
4506,4804,198,2025-09-17,Card,Settled,192.5777,PAY-000004506,Fiserv
4507,4805,198,2025-10-20,Check,Settled,172.2404,PAY-000004507,Stripe
4508,4806,198,2025-11-30,ACH,Settled,280.5855,PAY-000004508,Stripe
4509,4807,198,2025-12-05,ACH,Settled,258.7907,PAY-000004509,Fiserv
4510,4808,198,2026-01-10,Check,Settled,196.3457,PAY-000004510,Fiserv
4511,4809,198,2026-02-28,Wire,Settled,290.7502,PAY-000004511,Adyen
4512,4810,198,2026-04-18,Card,Settled,188.7366,PAY-000004512,Fiserv
4513,4811,198,2026-05-03,Card,Settled,248.5078,PAY-000004513,Manual
4514,4812,198,2025-07-02,Wire,Settled,220.5103,PAY-000004514,Stripe
4515,4813,198,2025-08-25,Card,Settled,163.1879,PAY-000004515,Fiserv
4516,4814,198,2025-09-22,Check,Settled,85.3949,PAY-000004516,Manual
4517,4814,198,2025-09-29,ACH,Settled,80.1730,PAY-000004517,Manual
4518,4815,198,2025-10-30,Card,Settled,192.2554,PAY-000004518,Stripe
4519,4817,198,2025-12-10,Wire,Settled,229.8170,PAY-000004519,Adyen
4520,4818,198,2026-01-20,Check,Settled,173.8110,PAY-000004520,Adyen
4521,4819,198,2026-02-11,Check,Settled,166.1124,PAY-000004521,Adyen
4522,4820,198,2026-04-20,ACH,Settled,198.8294,PAY-000004522,Fiserv
4523,4821,198,2026-05-30,Wire,Settled,197.3362,PAY-000004523,Stripe
4524,4822,199,2025-08-29,Card,Settled,45615.6113,PAY-000004524,Stripe
4525,4823,199,2025-09-01,Check,Settled,28847.4034,PAY-000004525,Adyen
4526,4824,199,2025-10-17,Check,Settled,60686.4183,PAY-000004526,Adyen
4527,4826,199,2025-12-30,ACH,Settled,28854.4041,PAY-000004527,Fiserv
4528,4827,199,2026-01-13,Check,Settled,85953.3144,PAY-000004528,Adyen
4529,4828,199,2026-02-21,ACH,Settled,58943.3801,PAY-000004529,Manual
4530,4829,199,2026-04-12,ACH,Settled,47064.0470,PAY-000004530,Fiserv
4531,4830,199,2026-05-24,Check,Settled,42307.0768,PAY-000004531,Manual
4532,4832,199,2025-07-30,ACH,Settled,3744.1248,PAY-000004532,Stripe
4533,4832,199,2025-07-04,Wire,Settled,3936.8892,PAY-000004533,Manual
4534,4832,199,2025-07-21,Check,Settled,2920.7752,PAY-000004534,Adyen
4535,4836,199,2025-11-26,Wire,Settled,16802.4477,PAY-000004535,Fiserv
4536,4838,199,2026-01-19,Check,Settled,16940.8909,PAY-000004536,Fiserv
4537,4840,199,2026-04-04,Check,Settled,13934.7489,PAY-000004537,Stripe
4538,4841,199,2026-05-29,Card,Settled,4142.3094,PAY-000004538,Manual
4539,4841,199,2026-05-22,ACH,Settled,5864.0147,PAY-000004539,Stripe
4540,4842,199,2025-10-22,ACH,Settled,17331.3129,PAY-000004540,Adyen
4541,4843,199,2025-11-19,Wire,Settled,1735.5020,PAY-000004541,Manual
4542,4843,199,2025-11-20,ACH,Settled,3903.1270,PAY-000004542,Stripe
4543,4844,199,2025-12-30,Card,Settled,3444.9592,PAY-000004543,Fiserv
4544,4844,199,2025-12-09,Wire,Settled,3443.5288,PAY-000004544,Adyen
4545,4844,199,2025-12-30,Wire,Settled,2228.9530,PAY-000004545,Fiserv
4546,4845,199,2026-01-24,Check,Settled,9709.7935,PAY-000004546,Fiserv
4547,4846,199,2026-02-05,Card,Settled,11178.8420,PAY-000004547,Adyen
4548,4847,199,2026-04-01,Card,Settled,9990.6654,PAY-000004548,Manual
4549,4848,199,2026-05-03,Wire,Settled,12798.4062,PAY-000004549,Manual
4550,4849,199,2025-06-04,ACH,Settled,40566.2853,PAY-000004550,Fiserv
4551,4850,199,2025-07-28,Card,Settled,63481.7813,PAY-000004551,Fiserv
4552,4852,200,2025-07-12,Card,Settled,3218.1964,PAY-000004552,Fiserv
4553,4853,200,2025-08-01,Check,Settled,742.7346,PAY-000004553,Stripe
4554,4853,200,2025-08-27,Card,Settled,2282.9997,PAY-000004554,Adyen
4555,4854,200,2025-09-26,ACH,Settled,3077.2435,PAY-000004555,Adyen
4556,4855,200,2025-10-09,Wire,Settled,4357.6521,PAY-000004556,Stripe
4557,4856,200,2025-11-19,Wire,Settled,4793.2564,PAY-000004557,Manual
4558,4858,200,2026-01-04,Card,Settled,3784.3767,PAY-000004558,Fiserv
4559,4859,200,2026-02-05,Check,Settled,3008.8103,PAY-000004559,Adyen
4560,4860,200,2026-04-26,Check,Settled,3901.6408,PAY-000004560,Stripe
4561,4861,200,2026-05-18,ACH,Settled,3399.0763,PAY-000004561,Fiserv
4562,4862,201,2025-06-21,ACH,Settled,76455.9941,PAY-000004562,Adyen
4563,4864,201,2025-08-20,Card,Settled,50568.9964,PAY-000004563,Manual
4564,4865,201,2025-09-03,Check,Settled,2677.4697,PAY-000004564,Fiserv
4565,4865,201,2025-09-04,Card,Settled,6623.1689,PAY-000004565,Manual
4566,4865,201,2025-09-23,ACH,Settled,2845.3158,PAY-000004566,Fiserv
4567,4866,201,2025-10-23,Wire,Settled,42162.4101,PAY-000004567,Fiserv
4568,4868,201,2025-12-13,ACH,Settled,33522.5065,PAY-000004568,Manual
4569,4869,201,2026-01-28,Card,Settled,40609.6170,PAY-000004569,Adyen
4570,4871,201,2026-04-03,Wire,Settled,76953.6895,PAY-000004570,Fiserv
4571,4872,201,2026-05-08,Check,Settled,34412.7923,PAY-000004571,Adyen
4572,4873,201,2025-06-07,ACH,Settled,65528.0726,PAY-000004572,Fiserv
4573,4874,201,2025-07-02,Wire,Settled,95347.3589,PAY-000004573,Adyen
4574,4875,201,2025-08-17,ACH,Settled,60641.4758,PAY-000004574,Adyen
4575,4876,201,2025-09-10,Wire,Settled,70106.3418,PAY-000004575,Manual
4576,4877,201,2025-10-04,Check,Settled,21024.0966,PAY-000004576,Manual
4577,4877,201,2025-10-22,Check,Settled,10003.5895,PAY-000004577,Adyen
4578,4879,201,2025-12-30,Wire,Settled,67317.9028,PAY-000004578,Manual
4579,4881,201,2026-03-02,ACH,Settled,70257.5287,PAY-000004579,Manual
4580,4882,201,2026-04-04,Card,Settled,110268.0416,PAY-000004580,Adyen
4581,4884,201,2025-06-30,Check,Settled,61972.6950,PAY-000004581,Adyen
4582,4886,201,2025-08-26,Wire,Settled,63418.8041,PAY-000004582,Manual
4583,4887,201,2025-09-30,Check,Settled,8897.4007,PAY-000004583,Manual
4584,4887,201,2025-09-22,Wire,Settled,15905.5790,PAY-000004584,Stripe
4585,4888,201,2025-10-19,Wire,Settled,50313.7985,PAY-000004585,Fiserv
4586,4889,201,2025-11-03,Card,Settled,47287.6847,PAY-000004586,Fiserv
4587,4890,201,2025-12-23,Wire,Settled,15000.4638,PAY-000004587,Adyen
4588,4891,201,2026-01-21,Card,Settled,38669.7765,PAY-000004588,Manual
4589,4892,201,2026-02-23,Wire,Settled,12222.4384,PAY-000004589,Stripe
4590,4892,201,2026-03-02,Check,Settled,6256.5465,PAY-000004590,Manual
4591,4893,201,2026-04-26,ACH,Settled,54949.2253,PAY-000004591,Manual
4592,4894,201,2026-05-04,Check,Settled,75452.8304,PAY-000004592,Manual
4593,4895,202,2025-06-17,Check,Settled,50.4034,PAY-000004593,Manual
4594,4897,202,2025-08-11,ACH,Settled,43.1586,PAY-000004594,Adyen
4595,4898,202,2025-09-09,Wire,Settled,42.2336,PAY-000004595,Fiserv
4596,4899,202,2025-10-08,Check,Settled,48.8160,PAY-000004596,Manual
4597,4900,202,2025-11-30,Card,Settled,49.3502,PAY-000004597,Manual
4598,4902,202,2026-01-07,ACH,Settled,48.8862,PAY-000004598,Adyen
4599,4903,202,2026-02-01,Check,Settled,20.3269,PAY-000004599,Stripe
4600,4903,202,2026-02-22,Wire,Settled,14.8830,PAY-000004600,Manual
4601,4904,202,2026-04-07,Wire,Settled,59.1854,PAY-000004601,Fiserv
4602,4905,202,2026-05-30,Wire,Settled,43.6413,PAY-000004602,Adyen
4603,4906,203,2025-07-20,Card,Settled,23.3077,PAY-000004603,Adyen
4604,4907,203,2025-08-28,Wire,Settled,23.7535,PAY-000004604,Adyen
4605,4908,203,2025-09-15,ACH,Settled,23.8099,PAY-000004605,Manual
4606,4909,203,2025-10-15,Card,Settled,13.3085,PAY-000004606,Manual
4607,4909,203,2025-10-30,ACH,Settled,11.5388,PAY-000004607,Stripe
4608,4910,203,2025-11-30,Check,Settled,5.3230,PAY-000004608,Manual
4609,4910,203,2025-11-30,Wire,Settled,10.1248,PAY-000004609,Fiserv
4610,4911,203,2025-12-30,ACH,Settled,37.1448,PAY-000004610,Fiserv
4611,4912,203,2026-01-20,Check,Settled,27.9086,PAY-000004611,Manual
4612,4913,203,2026-02-24,ACH,Settled,17.7111,PAY-000004612,Stripe
4613,4914,203,2026-04-08,Wire,Settled,10.8972,PAY-000004613,Manual
4614,4915,203,2026-05-04,Wire,Settled,3.6538,PAY-000004614,Stripe
4615,4915,203,2026-05-12,Card,Settled,3.5004,PAY-000004615,Manual
4616,4915,203,2026-05-02,Card,Settled,4.5556,PAY-000004616,Manual
4617,4916,203,2025-09-24,Check,Settled,99.8319,PAY-000004617,Manual
4618,4918,203,2025-11-23,ACH,Settled,41.3648,PAY-000004618,Adyen
4619,4918,203,2025-11-08,ACH,Settled,18.1736,PAY-000004619,Manual
4620,4919,203,2025-12-19,Wire,Settled,78.6151,PAY-000004620,Stripe
4621,4920,203,2026-01-06,ACH,Settled,120.3277,PAY-000004621,Manual
4622,4921,203,2026-02-03,Check,Settled,192.7569,PAY-000004622,Manual
4623,4922,203,2026-04-20,Wire,Settled,108.7636,PAY-000004623,Stripe
4624,4923,203,2026-05-19,ACH,Settled,93.7047,PAY-000004624,Fiserv
4625,4924,203,2025-06-02,ACH,Settled,281.4322,PAY-000004625,Stripe
4626,4926,203,2025-08-14,Card,Settled,292.8975,PAY-000004626,Manual
4627,4928,203,2025-10-25,ACH,Settled,290.8836,PAY-000004627,Stripe
4628,4929,203,2025-11-18,Wire,Settled,300.1570,PAY-000004628,Stripe
4629,4930,203,2025-12-18,Check,Settled,289.2060,PAY-000004629,Fiserv
4630,4931,203,2026-01-12,Card,Settled,295.4355,PAY-000004630,Manual
4631,4932,203,2026-02-07,Card,Settled,284.0940,PAY-000004631,Fiserv
4632,4933,203,2026-04-01,Wire,Settled,277.4611,PAY-000004632,Stripe
4633,4934,203,2026-05-16,Check,Settled,293.5292,PAY-000004633,Adyen
4634,4935,203,2025-08-06,ACH,Settled,178.7534,PAY-000004634,Fiserv
4635,4936,203,2025-09-08,Card,Settled,175.2978,PAY-000004635,Manual
4636,4937,203,2025-10-03,ACH,Settled,187.2056,PAY-000004636,Stripe
4637,4938,203,2025-11-11,Check,Settled,181.9980,PAY-000004637,Stripe
4638,4939,203,2025-12-22,ACH,Settled,38.2083,PAY-000004638,Manual
4639,4939,203,2025-12-19,Check,Settled,36.2298,PAY-000004639,Fiserv
4640,4940,203,2026-01-25,Card,Settled,189.9348,PAY-000004640,Manual
4641,4941,203,2026-03-02,Card,Settled,179.2534,PAY-000004641,Stripe
4642,4942,203,2026-04-07,ACH,Settled,161.7992,PAY-000004642,Manual
4643,4943,203,2026-05-13,Check,Settled,172.0870,PAY-000004643,Manual
4644,4944,204,2025-06-14,Card,Settled,17.0814,PAY-000004644,Stripe
4645,4945,204,2025-07-08,Check,Settled,42.3228,PAY-000004645,Fiserv
4646,4946,204,2025-08-07,ACH,Settled,10.3480,PAY-000004646,Manual
4647,4947,204,2025-09-18,Card,Settled,22.1255,PAY-000004647,Adyen
4648,4948,204,2025-10-10,ACH,Settled,34.7860,PAY-000004648,Fiserv
4649,4949,204,2025-11-20,Card,Settled,26.1810,PAY-000004649,Manual
4650,4950,204,2025-12-30,Card,Settled,38.2886,PAY-000004650,Adyen
4651,4951,204,2026-01-30,ACH,Settled,25.5828,PAY-000004651,Adyen
4652,4952,204,2026-03-02,Check,Settled,19.0692,PAY-000004652,Adyen
4653,4953,204,2026-04-29,Wire,Settled,33.0124,PAY-000004653,Fiserv
4654,4954,204,2026-05-14,Card,Settled,37.1283,PAY-000004654,Adyen
4655,4955,204,2025-06-07,Wire,Settled,652.7363,PAY-000004655,Adyen
4656,4956,204,2025-07-30,Wire,Settled,653.2159,PAY-000004656,Fiserv
4657,4957,204,2025-08-30,Card,Settled,659.2799,PAY-000004657,Fiserv
4658,4958,204,2025-09-13,Card,Settled,652.2579,PAY-000004658,Manual
4659,4959,204,2025-10-13,Card,Settled,657.3739,PAY-000004659,Manual
4660,4960,204,2025-11-15,ACH,Settled,649.0413,PAY-000004660,Adyen
4661,4961,204,2025-12-13,Check,Settled,648.1694,PAY-000004661,Manual
4662,4963,204,2026-02-25,Card,Settled,655.1641,PAY-000004662,Manual
4663,4964,204,2026-04-29,Wire,Settled,650.0140,PAY-000004663,Adyen
4664,4965,204,2026-05-01,Check,Settled,137.5587,PAY-000004664,Adyen
4665,4965,204,2026-05-30,Check,Settled,197.2234,PAY-000004665,Manual
4666,4965,204,2026-05-30,Card,Settled,164.6567,PAY-000004666,Fiserv
4667,4966,204,2025-06-17,ACH,Settled,218.1083,PAY-000004667,Manual
4668,4967,204,2025-07-30,Wire,Settled,227.6311,PAY-000004668,Adyen
4669,4968,204,2025-08-18,Check,Settled,222.6220,PAY-000004669,Fiserv
4670,4969,204,2025-09-18,Wire,Settled,105.1754,PAY-000004670,Fiserv
4671,4970,204,2025-10-11,Check,Settled,236.3804,PAY-000004671,Manual
4672,4971,204,2025-11-12,Check,Settled,216.8022,PAY-000004672,Stripe
4673,4972,204,2025-12-18,Wire,Settled,234.3285,PAY-000004673,Stripe
4674,4973,204,2026-01-13,Card,Settled,218.4020,PAY-000004674,Adyen
4675,4974,204,2026-02-11,Check,Settled,216.2271,PAY-000004675,Fiserv
4676,4975,204,2026-04-25,Card,Settled,229.4166,PAY-000004676,Manual
4677,4976,204,2026-05-30,Card,Settled,188.5082,PAY-000004677,Manual
4678,4977,204,2025-08-29,ACH,Settled,1607.2627,PAY-000004678,Adyen
4679,4978,204,2025-09-12,ACH,Settled,1587.4095,PAY-000004679,Manual
4680,4979,204,2025-10-19,Card,Settled,1599.5288,PAY-000004680,Fiserv
4681,4980,204,2025-11-30,Check,Settled,302.9480,PAY-000004681,Manual
4682,4980,204,2025-11-26,Check,Settled,217.1480,PAY-000004682,Adyen
4683,4980,204,2025-11-08,Card,Settled,396.7006,PAY-000004683,Stripe
4684,4981,204,2025-12-01,ACH,Settled,1594.4645,PAY-000004684,Stripe
4685,4983,204,2026-02-16,Check,Settled,1607.4412,PAY-000004685,Fiserv
4686,4984,204,2026-04-24,Wire,Settled,586.8244,PAY-000004686,Manual
4687,4984,204,2026-04-24,Check,Settled,442.2773,PAY-000004687,Adyen
4688,4985,204,2026-05-10,ACH,Settled,1588.4012,PAY-000004688,Manual
4689,4986,205,2025-07-30,ACH,Settled,25747.7506,PAY-000004689,Stripe
4690,4987,205,2025-08-29,Wire,Settled,8336.5047,PAY-000004690,Manual
4691,4987,205,2025-08-01,Wire,Settled,4487.5168,PAY-000004691,Manual
4692,4988,205,2025-09-02,Check,Settled,7473.8644,PAY-000004692,Fiserv
4693,4988,205,2025-09-19,Check,Settled,8565.2315,PAY-000004693,Adyen
4694,4989,205,2025-10-30,Wire,Settled,15248.1774,PAY-000004694,Adyen
4695,4989,205,2025-10-07,Wire,Settled,5791.2651,PAY-000004695,Adyen
4696,4989,205,2025-10-25,Card,Settled,3148.9487,PAY-000004696,Adyen
4697,4991,205,2025-12-13,ACH,Settled,22036.8546,PAY-000004697,Manual
4698,4992,205,2026-01-28,Wire,Settled,15200.5658,PAY-000004698,Manual
4699,4993,205,2026-02-02,Card,Settled,27047.4641,PAY-000004699,Stripe
4700,4994,205,2026-04-24,Wire,Settled,10059.3563,PAY-000004700,Adyen
4701,4995,205,2026-05-14,Wire,Settled,5369.4190,PAY-000004701,Stripe
4702,4995,205,2026-05-04,Wire,Settled,1732.8633,PAY-000004702,Manual
4703,4995,205,2026-05-21,ACH,Settled,4584.7396,PAY-000004703,Manual
4704,4996,205,2025-06-13,Card,Settled,920.3000,PAY-000004704,Fiserv
4705,4997,205,2025-07-15,Wire,Settled,1033.6723,PAY-000004705,Manual
4706,4998,205,2025-08-30,ACH,Settled,752.5454,PAY-000004706,Stripe
4707,4999,205,2025-09-20,ACH,Settled,1244.4240,PAY-000004707,Manual
4708,5000,205,2025-10-19,Check,Settled,941.0642,PAY-000004708,Stripe
4709,5001,205,2025-11-28,Card,Settled,249.0766,PAY-000004709,Adyen
4710,5001,205,2025-11-23,Check,Settled,233.5035,PAY-000004710,Stripe
4711,5003,205,2026-01-08,ACH,Settled,939.9546,PAY-000004711,Stripe
4712,5004,205,2026-02-23,ACH,Settled,1057.2536,PAY-000004712,Manual
4713,5005,205,2026-04-25,ACH,Settled,1043.2013,PAY-000004713,Manual
4714,5006,205,2026-05-27,Check,Settled,1162.4348,PAY-000004714,Fiserv
4715,5007,206,2025-06-22,Card,Settled,11370.6975,PAY-000004715,Stripe
4716,5008,206,2025-07-25,Wire,Settled,1102.7341,PAY-000004716,Adyen
4717,5008,206,2025-07-13,Check,Settled,1172.5626,PAY-000004717,Stripe
4718,5008,206,2025-07-07,ACH,Settled,2628.3703,PAY-000004718,Adyen
4719,5009,206,2025-08-25,ACH,Settled,5844.8876,PAY-000004719,Manual
4720,5010,206,2025-09-07,Card,Settled,6022.9609,PAY-000004720,Fiserv
4721,5011,206,2025-10-29,Wire,Settled,6913.3948,PAY-000004721,Stripe
4722,5012,206,2025-11-03,Card,Settled,1037.5763,PAY-000004722,Adyen
4723,5012,206,2025-11-04,Wire,Settled,1514.1904,PAY-000004723,Manual
4724,5012,206,2025-11-30,Check,Settled,1249.4423,PAY-000004724,Adyen
4725,5013,206,2025-12-30,Wire,Settled,5107.0778,PAY-000004725,Fiserv
4726,5014,206,2026-01-22,ACH,Settled,6443.2566,PAY-000004726,Fiserv
4727,5015,206,2026-02-11,Check,Settled,9044.3213,PAY-000004727,Stripe
4728,5018,206,2025-06-25,Check,Settled,69296.5958,PAY-000004728,Stripe
4729,5019,206,2025-07-03,Card,Settled,41454.5405,PAY-000004729,Fiserv
4730,5021,206,2025-09-25,Card,Settled,43917.0510,PAY-000004730,Manual
4731,5022,206,2025-10-30,Card,Settled,67455.0244,PAY-000004731,Fiserv
4732,5023,206,2025-11-14,Wire,Settled,91253.2526,PAY-000004732,Adyen
4733,5025,206,2026-01-30,ACH,Settled,44053.6480,PAY-000004733,Adyen
4734,5027,206,2026-04-30,ACH,Settled,12952.7124,PAY-000004734,Manual
4735,5027,206,2026-04-19,Card,Settled,12648.2175,PAY-000004735,Adyen
4736,5028,206,2026-05-30,Wire,Settled,33571.2968,PAY-000004736,Fiserv
4737,5029,206,2025-06-12,ACH,Settled,4242.4345,PAY-000004737,Fiserv
4738,5030,206,2025-07-13,Card,Settled,5110.0494,PAY-000004738,Fiserv
4739,5031,206,2025-08-03,Check,Settled,3918.3453,PAY-000004739,Stripe
4740,5031,206,2025-08-12,ACH,Settled,623.7821,PAY-000004740,Stripe
4741,5031,206,2025-08-24,Wire,Settled,1603.6172,PAY-000004741,Stripe
4742,5032,206,2025-09-30,Card,Settled,1394.4292,PAY-000004742,Adyen
